order_id,customer_id,order_date,total_amount
5999,133,2026-04-04,865.78
6000,634,2025-11-24,527.98
6001,308,2024-08-26,706.61
6002,245,2025-11-25,1630.24
6003,731,2024-07-24,1254.49
6004,1167,2025-03-06,2283.07
6005,25,2025-04-05,2102.34
6006,1074,2025-03-14,2246.86
6007,415,2025-12-05,918.45
6008,68,2025-05-03,1005.25
6009,203,2024-10-28,2380.79
6010,1040,2024-10-31,181.99
6011,1134,2024-12-19,2404.72
6012,1102,2024-08-19,2183.45
6013,115,2025-05-06,1124.88
6014,1071,2025-07-21,631.21
6015,525,2025-08-18,1996.22
6016,375,2025-03-27,1728.9
6017,502,2025-08-25,582.42
6018,935,2025-07-09,455.92
6019,545,2024-10-13,1386.66
6020,188,2025-01-29,1861.63
6021,131,2025-07-09,2266.76
6022,272,2025-02-18,1313.56
6023,125,2025-08-23,531.21
6024,500,2024-07-02,1470.41
6025,1191,2025-02-10,1201.05
6026,202,2026-02-25,1349.28
6027,105,2024-09-03,807.36
6028,150,2025-12-10,503.12
6029,239,2024-08-17,1113.12
6030,975,2025-08-09,505.53
6031,1111,2024-10-21,1479.6
6032,998,2024-05-31,760.4
6033,20,2024-12-06,1460.56
6034,229,2024-06-03,1804.15
6035,907,2026-01-07,1946.83
6036,399,2025-03-07,1478.51
6037,935,2025-08-24,2480.71
6038,516,2026-04-03,1890.08
6039,555,2026-02-03,1239.12
6040,362,2024-08-21,831.67
6041,990,2024-04-14,1292.79
6042,614,2024-05-05,671.54
6043,1090,2024-06-14,633.82
6044,564,2024-10-01,1699.44
6045,1031,2025-08-20,782.38
6046,902,2025-04-04,292.0
6047,374,2024-12-28,1226.64
6048,654,2025-09-04,2235.02
6049,1044,2025-06-28,1184.21
6050,335,2025-05-16,459.31
6051,885,2025-10-22,1687.35
6052,194,2025-12-19,2314.36
6053,908,2025-04-30,865.94
6054,1104,2026-01-16,2059.06
6055,397,2024-10-04,1950.3
6056,475,2025-10-30,544.84
6057,1028,2025-05-08,773.88
6058,1087,2026-03-09,1187.61
6059,615,2024-12-30,2319.97
6060,431,2024-11-01,1433.96
6061,317,2024-12-16,819.56
6062,394,2025-11-20,1919.5
6063,352,2025-06-04,2133.11
6064,322,2026-03-03,824.32
6065,1058,2026-01-11,2453.17
6066,854,2026-01-22,1952.69
6067,552,2024-04-08,583.38
6068,539,2025-01-22,1187.87
6069,622,2026-03-18,936.42
6070,628,2026-01-05,844.3
6071,725,2024-11-02,2075.64
6072,646,2025-06-30,1132.52
6073,872,2024-12-19,1414.77
6074,855,2025-08-04,29.1
6075,828,2025-12-14,152.44
6076,838,2025-05-28,893.73
6077,287,2024-05-21,2437.84
6078,562,2025-11-06,63.41
6079,415,2025-10-26,533.39
6080,525,2024-10-30,747.57
6081,765,2025-05-20,73.84
6082,876,2024-04-26,1980.44
6083,668,2025-03-08,1401.8
6084,409,2025-07-28,1996.72
6085,1031,2024-10-30,1108.66
6086,562,2024-09-15,280.48
6087,498,2025-04-22,413.64
6088,983,2025-08-05,2354.61
6089,963,2026-04-04,2380.83
6090,95,2024-04-15,1956.35
6091,799,2025-12-29,1724.19
6092,998,2025-02-17,635.87
6093,769,2025-10-03,162.4
6094,115,2025-10-31,1604.48
6095,566,2026-01-21,1351.67
6096,898,2025-02-21,2310.16
6097,228,2025-10-22,1187.52
6098,152,2025-12-18,821.5
6099,848,2025-02-21,2063.41
6100,309,2026-01-19,1480.67
6101,1176,2025-03-08,511.99
6102,181,2024-05-09,1104.08
6103,672,2024-07-08,1438.24
6104,534,2025-05-05,1398.34
6105,597,2024-11-17,1728.58
6106,288,2025-07-16,1933.67
6107,140,2024-09-13,2178.75
6108,643,2026-02-16,2393.64
6109,740,2025-11-14,2264.18
6110,914,2025-03-18,1871.97
6111,440,2025-12-25,472.59
6112,960,2026-02-11,580.79
6113,742,2025-09-13,842.54
6114,531,2024-09-06,649.56
6115,48,2024-08-17,363.57
6116,842,2024-12-01,1076.92
6117,997,2024-04-20,1998.27
6118,1083,2024-07-09,164.81
6119,1050,2025-05-05,943.08
6120,1159,2025-11-16,1101.46
6121,66,2025-04-18,2400.07
6122,670,2025-11-02,1978.49
6123,1008,2025-06-17,717.38
6124,684,2025-06-11,1591.42
6125,155,2025-05-05,1419.79
6126,1144,2025-04-19,1954.76
6127,1090,2025-09-27,408.19
6128,1052,2026-02-16,2118.05
6129,180,2025-04-16,1441.2
6130,960,2024-07-05,1530.93
6131,391,2025-08-24,1883.49
6132,883,2025-05-18,2047.12
6133,954,2025-01-03,1136.45
6134,312,2025-09-26,1631.35
6135,150,2025-11-07,466.46
6136,1179,2024-07-10,859.43
6137,1081,2026-01-10,1956.07
6138,886,2025-02-04,2225.15
6139,823,2026-01-31,1443.22
6140,14,2026-01-26,1564.87
6141,799,2024-07-03,61.9
6142,462,2024-05-13,816.13
6143,309,2025-09-18,658.25
6144,457,2024-12-12,1467.18
6145,669,2024-12-13,1337.93
6146,411,2025-10-01,1928.27
6147,1177,2026-02-20,2314.51
6148,1182,2024-11-06,394.22
6149,304,2025-01-21,527.27
6150,372,2025-03-31,265.73
6151,1093,2024-07-08,1510.77
6152,81,2024-06-06,1951.97
6153,1107,2025-08-17,881.07
6154,142,2026-03-16,828.74
6155,646,2024-08-20,2322.24
6156,428,2024-10-23,516.23
6157,335,2025-09-09,1069.34
6158,556,2025-12-20,593.95
6159,445,2024-09-20,1934.28
6160,56,2025-05-25,356.22
6161,901,2026-03-03,320.93
6162,769,2024-12-06,78.18
6163,428,2024-08-18,960.34
6164,916,2025-06-07,1104.79
6165,407,2025-04-26,526.0
6166,780,2024-06-25,1481.69
6167,256,2024-08-11,245.74
6168,359,2025-08-18,1274.16
6169,1185,2024-07-18,1815.43
6170,250,2026-03-06,419.76
6171,430,2025-05-08,314.09
6172,1002,2024-04-09,1855.5
6173,734,2025-03-09,1877.96
6174,649,2024-06-28,1046.59
6175,431,2025-01-02,2463.1
6176,1039,2024-12-08,909.25
6177,523,2025-02-05,1279.21
6178,936,2024-07-31,55.12
6179,779,2024-12-20,2011.48
6180,820,2025-04-23,2404.5
6181,205,2024-08-20,896.38
6182,635,2025-11-22,2093.79
6183,890,2025-05-22,2365.66
6184,616,2026-01-13,584.96
6185,173,2024-07-24,1631.33
6186,799,2026-01-02,2191.72
6187,33,2024-10-17,2379.0
6188,563,2025-09-01,1828.13
6189,663,2025-03-12,127.74
6190,510,2025-08-27,455.74
6191,19,2024-07-27,332.95
6192,319,2025-07-29,363.45
6193,963,2024-10-15,1909.29
6194,126,2024-09-03,1496.57
6195,430,2026-02-22,2167.87
6196,601,2024-08-24,938.68
6197,850,2025-04-11,2060.78
6198,859,2025-09-01,443.46
6199,1063,2026-03-15,2413.77
6200,372,2026-04-01,922.19
6201,225,2025-02-15,1969.59
6202,62,2024-12-04,1251.43
6203,627,2025-04-04,1018.08
6204,765,2025-07-22,2273.82
6205,544,2025-11-16,1560.46
6206,59,2024-07-17,1961.42
6207,680,2025-06-05,85.81
6208,964,2025-07-25,100.04
6209,296,2025-02-11,2285.24
6210,96,2025-10-21,1355.6
6211,1076,2024-08-26,436.8
6212,206,2024-11-01,52.12
6213,457,2024-06-12,243.93
6214,136,2026-03-19,294.34
6215,975,2024-05-12,1169.12
6216,851,2026-01-31,2142.51
6217,1100,2025-05-11,1109.43
6218,2,2026-03-10,788.91
6219,962,2024-10-09,2250.38
6220,527,2025-06-28,333.57
6221,1106,2024-05-31,923.47
6222,198,2025-07-26,1202.31
6223,1170,2025-08-02,502.77
6224,450,2025-08-02,1294.11
6225,293,2024-08-28,575.5
6226,169,2026-01-13,1861.82
6227,828,2025-02-06,716.51
6228,216,2024-09-13,635.7
6229,514,2025-08-21,473.8
6230,617,2025-02-28,831.64
6231,947,2025-10-14,1675.87
6232,1065,2024-06-18,1299.51
6233,547,2026-03-31,1903.34
6234,270,2025-08-18,829.94
6235,768,2025-12-11,1658.09
6236,1187,2025-11-15,1844.98
6237,71,2025-03-07,1873.62
6238,789,2024-08-18,1585.22
6239,406,2024-07-24,2449.13
6240,30,2024-10-15,370.24
6241,70,2024-05-16,2090.92
6242,488,2025-10-18,417.28
6243,661,2025-06-12,44.11
6244,985,2024-06-15,1217.35
6245,705,2024-08-01,481.55
6246,1183,2025-03-23,1023.06
6247,440,2025-07-28,1141.19
6248,539,2024-11-01,1371.51
6249,242,2024-11-29,1866.23
6250,1054,2025-12-27,2310.86
6251,691,2024-09-29,2491.76
6252,382,2026-02-23,649.38
6253,999,2025-08-08,1933.44
6254,935,2024-10-25,1663.17
6255,702,2026-01-13,1911.72
6256,539,2025-12-06,171.85
6257,749,2024-12-24,1074.89
6258,53,2024-09-05,2412.41
6259,259,2024-08-10,250.04
6260,937,2026-02-25,2077.74
6261,247,2025-06-08,1382.9
6262,606,2025-04-03,328.85
6263,712,2024-07-26,777.97
6264,894,2024-08-12,1389.95
6265,170,2025-03-06,2416.24
6266,1034,2026-01-01,468.79
6267,1047,2025-02-18,499.27
6268,455,2024-05-08,1943.14
6269,407,2024-07-11,1837.53
6270,725,2024-09-12,1321.05
6271,311,2024-11-09,1413.76
6272,1087,2025-11-03,1319.74
6273,1092,2025-04-30,916.2
6274,472,2025-11-01,1738.83
6275,1088,2025-10-23,429.38
6276,326,2026-03-15,263.84
6277,340,2025-12-29,1592.74
6278,464,2025-11-06,2110.45
6279,312,2025-11-24,1358.94
6280,869,2024-11-26,2147.86
6281,571,2024-12-18,136.55
6282,821,2025-12-10,751.79
6283,1069,2025-07-21,2430.44
6284,976,2024-06-11,1177.99
6285,279,2024-12-19,1808.05
6286,615,2025-07-01,15.88
6287,515,2025-02-27,1775.23
6288,639,2026-02-10,533.76
6289,137,2025-01-02,162.17
6290,841,2025-06-06,363.65
6291,985,2024-06-12,2058.77
6292,497,2024-12-03,987.23
6293,327,2025-05-19,1620.52
6294,801,2025-05-26,1484.67
6295,510,2025-01-07,2088.31
6296,145,2025-04-08,577.37
6297,566,2024-10-27,363.99
6298,823,2025-10-04,321.83
6299,1200,2025-02-06,2361.69
6300,311,2025-04-12,526.49
6301,292,2024-12-26,1685.51
6302,671,2024-09-06,41.76
6303,241,2025-06-24,1308.74
6304,1074,2024-12-27,269.99
6305,965,2025-07-15,591.97
6306,898,2024-08-10,757.57
6307,256,2024-04-27,1360.03
6308,931,2024-04-07,396.89
6309,700,2024-10-15,2189.96
6310,84,2024-04-08,963.03
6311,524,2025-05-13,295.4
6312,956,2025-01-29,1073.39
6313,345,2025-02-22,2192.46
6314,998,2026-03-26,1899.77
6315,461,2026-02-19,1314.26
6316,182,2024-05-21,2494.05
6317,743,2026-04-02,614.61
6318,1013,2024-08-12,2094.22
6319,886,2025-07-03,1062.86
6320,216,2024-04-13,2164.94
6321,574,2025-04-20,2108.18
6322,565,2024-06-20,2263.26
6323,1041,2026-01-24,832.14
6324,515,2025-12-30,2457.97
6325,171,2024-08-30,47.12
6326,995,2024-11-03,618.22
6327,1014,2025-09-03,565.15
6328,889,2024-10-26,1669.09
6329,213,2025-09-14,2493.3
6330,1000,2025-11-14,1408.27
6331,1159,2024-07-07,948.92
6332,1063,2024-08-29,2177.93
6333,784,2025-07-26,119.62
6334,221,2025-09-15,1482.0
6335,202,2024-07-21,1445.43
6336,241,2024-07-22,2417.32
6337,489,2025-02-26,911.34
6338,864,2025-10-05,2040.98
6339,82,2026-01-02,878.05
6340,902,2025-02-23,2132.8
6341,1175,2025-05-17,2160.58
6342,77,2024-09-21,2351.39
6343,885,2025-09-28,1677.63
6344,53,2024-06-10,551.86
6345,371,2024-10-15,75.0
6346,674,2025-09-11,260.53
6347,845,2025-04-20,2007.71
6348,936,2025-02-06,2125.83
6349,520,2024-05-13,906.09
6350,705,2025-12-26,890.66
6351,510,2026-01-29,702.43
6352,98,2024-06-13,821.41
6353,539,2025-05-06,1925.0
6354,329,2024-12-11,535.31
6355,1121,2025-05-24,1625.99
6356,822,2024-06-26,1887.0
6357,353,2024-10-18,2114.13
6358,183,2024-06-24,844.4
6359,1103,2025-07-12,1853.55
6360,467,2024-08-26,801.59
6361,627,2024-11-02,266.73
6362,186,2024-07-26,1604.04
6363,641,2025-08-14,1560.17
6364,382,2025-02-10,1895.06
6365,415,2025-12-31,672.73
6366,995,2024-07-21,886.23
6367,897,2024-11-09,2241.01
6368,327,2025-03-19,2398.88
6369,662,2026-03-06,54.58
6370,389,2024-05-09,1460.89
6371,1037,2024-11-24,1755.07
6372,1148,2025-02-14,751.07
6373,1147,2026-04-05,1352.56
6374,816,2025-04-11,1551.9
6375,156,2024-12-28,508.57
6376,186,2024-12-03,1783.49
6377,829,2025-06-13,2132.74
6378,299,2026-03-29,1793.98
6379,1092,2025-07-03,894.19
6380,273,2026-03-28,2304.33
6381,213,2024-08-16,2114.85
6382,602,2025-01-02,1539.35
6383,169,2024-06-01,819.73
6384,461,2026-03-19,1114.7
6385,84,2024-12-13,626.07
6386,318,2024-06-15,1673.79
6387,561,2024-04-28,80.5
6388,460,2024-07-20,2085.62
6389,449,2025-05-26,624.7
6390,463,2025-09-13,1109.28
6391,443,2026-03-30,376.26
6392,608,2024-12-22,620.55
6393,43,2025-11-19,2145.97
6394,990,2024-06-02,2097.26
6395,849,2024-12-08,1397.46
6396,1164,2025-01-02,492.71
6397,382,2025-06-11,2122.04
6398,1190,2025-01-09,1008.05
6399,1179,2024-12-04,2223.18
6400,793,2024-09-30,1870.78
6401,746,2024-12-30,2011.51
6402,540,2025-06-17,1086.82
6403,747,2024-12-27,2251.63
6404,481,2024-06-23,810.58
6405,732,2025-12-31,206.45
6406,276,2025-09-22,814.33
6407,506,2024-10-19,1991.96
6408,1186,2025-03-14,334.98
6409,1040,2024-05-01,1775.26
6410,1097,2026-03-09,794.01
6411,467,2024-08-19,1804.46
6412,1135,2025-12-24,2055.38
6413,459,2024-06-29,1171.24
6414,1177,2025-04-06,2093.98
6415,943,2024-12-17,1552.73
6416,1019,2025-03-01,1483.79
6417,133,2026-01-31,2383.61
6418,351,2024-11-21,69.96
6419,919,2025-07-24,1404.11
6420,118,2024-07-09,2241.17
6421,977,2026-02-15,2170.93
6422,303,2025-08-22,173.49
6423,726,2025-02-12,177.55
6424,566,2025-06-27,1430.84
6425,57,2025-04-27,1788.33
6426,1006,2024-06-12,1085.61
6427,274,2024-09-02,2465.72
6428,441,2025-05-19,1659.58
6429,635,2025-07-21,1352.91
6430,624,2025-10-02,836.38
6431,1168,2025-09-15,1999.06
6432,1041,2025-12-11,2366.48
6433,296,2026-03-22,1919.26
6434,645,2024-11-23,2158.89
6435,109,2025-09-28,1784.6
6436,734,2024-04-07,1474.81
6437,146,2024-12-28,1540.42
6438,1085,2025-03-25,1043.07
6439,331,2026-03-25,1835.4
6440,510,2024-05-13,2449.76
6441,368,2024-10-13,2091.81
6442,61,2026-03-20,1628.78
6443,1014,2024-07-20,1825.74
6444,680,2025-01-11,236.43
6445,827,2025-11-18,1441.4
6446,794,2024-06-26,2015.21
6447,781,2025-12-23,1745.59
6448,284,2025-11-22,2120.45
6449,375,2025-06-06,253.22
6450,728,2024-07-19,455.87
6451,882,2024-07-14,2199.48
6452,1024,2025-12-31,240.48
6453,534,2025-08-25,1012.55
6454,465,2025-05-05,887.73
6455,168,2024-10-10,859.2
6456,193,2024-05-03,1316.81
6457,42,2025-04-02,2200.06
6458,125,2025-10-14,2455.3
6459,122,2025-07-04,1711.53
6460,196,2024-06-29,433.76
6461,1084,2024-08-26,46.26
6462,670,2025-01-29,971.11
6463,57,2025-06-11,2003.09
6464,1164,2026-01-11,1414.96
6465,143,2025-10-14,2389.94
6466,387,2025-02-20,1596.66
6467,1021,2026-03-12,466.74
6468,448,2025-02-22,2439.8
6469,199,2024-07-05,2182.16
6470,317,2024-09-20,1505.3
6471,1176,2025-09-27,454.67
6472,903,2024-08-01,1770.32
6473,364,2025-11-04,1275.71
6474,912,2026-01-15,90.4
6475,80,2024-10-17,2339.2
6476,247,2025-01-22,2020.9
6477,639,2025-12-09,2338.56
6478,221,2025-10-31,882.4
6479,370,2025-03-08,1481.41
6480,343,2024-09-25,2252.07
6481,1020,2024-07-29,495.0
6482,318,2025-12-10,2493.39
6483,691,2025-11-09,2345.48
6484,1123,2024-09-10,2081.95
6485,918,2025-06-25,2360.87
6486,1136,2025-08-25,177.68
6487,505,2024-11-15,923.75
6488,491,2026-03-30,2401.56
6489,1006,2024-10-20,483.03
6490,828,2026-01-14,118.35
6491,121,2025-11-18,2292.78
6492,984,2024-07-05,2030.1
6493,203,2025-10-27,2121.72
6494,187,2026-01-22,1663.83
6495,657,2025-05-05,2280.99
6496,1154,2025-05-14,1444.09
6497,1090,2025-12-19,1311.36
6498,1119,2024-08-11,1613.35
6499,579,2026-04-03,810.99
6500,918,2025-02-12,1912.35
6501,600,2025-04-22,2361.45
6502,874,2026-04-05,1019.53
6503,773,2024-11-18,219.74
6504,49,2024-07-02,1235.73
6505,659,2025-03-18,1409.71
6506,797,2025-01-10,775.16
6507,589,2025-01-15,1930.54
6508,113,2024-06-13,1325.96
6509,86,2024-07-04,482.38
6510,183,2024-04-12,778.19
6511,1170,2025-12-07,1363.83
6512,643,2025-01-30,1852.05
6513,1095,2024-04-12,84.49
6514,621,2025-01-29,971.48
6515,721,2024-05-29,2411.0
6516,108,2025-07-08,2062.01
6517,889,2024-08-15,1850.27
6518,1074,2024-10-12,2125.31
6519,1042,2026-03-30,936.5
6520,92,2025-10-18,2278.0
6521,203,2024-11-27,1151.23
6522,381,2024-07-26,2232.5
6523,656,2024-11-10,196.31
6524,417,2024-05-23,1245.76
6525,1170,2025-02-15,1606.45
6526,32,2025-05-22,127.41
6527,782,2024-07-31,526.98
6528,239,2025-05-29,2311.92
6529,10,2025-08-25,2262.42
6530,678,2025-12-23,2461.24
6531,799,2025-10-17,2069.03
6532,762,2026-01-10,2295.2
6533,824,2024-11-10,126.22
6534,291,2026-01-14,1502.9
6535,529,2024-06-25,2206.63
6536,866,2025-07-16,1705.78
6537,635,2025-11-11,524.12
6538,559,2025-01-03,1031.87
6539,21,2026-01-01,1048.48
6540,848,2024-04-30,952.17
6541,389,2025-09-02,2044.56
6542,1000,2025-03-17,644.76
6543,22,2024-06-30,1571.94
6544,810,2024-06-06,118.87
6545,920,2025-12-21,335.29
6546,457,2024-05-23,190.25
6547,235,2024-10-01,301.47
6548,1001,2025-10-30,180.25
6549,1100,2025-05-21,828.54
6550,526,2024-10-29,2388.96
6551,816,2024-04-06,722.74
6552,587,2026-03-04,722.49
6553,1168,2024-07-17,664.83
6554,245,2024-11-01,996.34
6555,414,2024-07-14,2376.27
6556,1137,2025-09-06,2118.44
6557,412,2025-04-29,330.88
6558,74,2025-08-11,1180.36
6559,224,2024-08-28,291.85
6560,78,2025-12-21,2085.24
6561,378,2025-07-23,222.77
6562,139,2025-07-25,615.75
6563,760,2024-07-21,1103.7
6564,293,2025-11-25,1113.43
6565,85,2024-07-12,1662.25
6566,1032,2026-02-22,1920.47
6567,388,2025-03-09,1924.84
6568,652,2024-12-03,123.74
6569,30,2025-09-02,2372.24
6570,700,2024-04-14,2150.83
6571,514,2024-06-16,2305.77
6572,718,2024-04-15,1163.16
6573,116,2024-09-13,987.41
6574,314,2025-09-06,2367.85
6575,1036,2025-02-24,173.17
6576,377,2026-01-14,1573.63
6577,688,2024-07-07,1650.16
6578,899,2025-03-03,77.89
6579,903,2026-01-29,187.42
6580,504,2025-10-17,1510.13
6581,590,2025-08-13,1398.78
6582,294,2026-02-16,1374.6
6583,651,2025-02-05,155.93
6584,134,2024-12-18,1033.66
6585,1095,2026-02-06,58.39
6586,348,2025-05-14,1814.34
6587,659,2024-10-01,935.37
6588,294,2025-01-20,2255.28
6589,479,2024-06-10,29.67
6590,8,2025-05-08,1413.34
6591,794,2024-04-17,1925.21
6592,246,2025-04-24,2144.65
6593,73,2025-06-30,1415.64
6594,152,2025-12-31,64.19
6595,976,2025-02-15,2343.97
6596,791,2025-09-24,716.93
6597,793,2024-11-02,1132.43
6598,487,2024-11-20,1711.96
6599,513,2024-07-04,872.69
6600,932,2025-07-08,1205.64
6601,314,2025-06-30,1143.74
6602,738,2025-05-16,571.24
6603,588,2026-03-20,1598.18
6604,358,2024-06-26,2408.15
6605,796,2024-12-13,2497.86
6606,329,2024-06-09,929.67
6607,43,2024-12-06,1087.87
6608,615,2024-11-06,372.8
6609,942,2025-01-21,1034.77
6610,1109,2025-05-03,2131.43
6611,824,2024-06-08,325.69
6612,723,2024-05-12,532.13
6613,832,2025-11-13,1061.53
6614,856,2024-11-21,1159.55
6615,927,2024-11-23,1118.07
6616,796,2024-07-03,1166.84
6617,692,2024-05-12,825.14
6618,817,2025-07-10,345.79
6619,1086,2025-11-29,526.7
6620,445,2025-01-30,1785.79
6621,1165,2025-04-24,498.59
6622,745,2025-11-02,2252.38
6623,1123,2026-02-27,2158.16
6624,837,2024-11-14,946.42
6625,629,2025-12-29,545.58
6626,290,2025-04-28,1183.53
6627,1112,2024-09-29,1635.81
6628,616,2024-05-18,2263.12
6629,845,2024-07-31,141.45
6630,445,2024-10-30,854.14
6631,321,2024-05-01,1654.23
6632,1060,2025-05-12,1087.98
6633,908,2024-04-09,74.23
6634,423,2025-10-15,974.14
6635,353,2026-02-17,694.2
6636,1154,2026-03-27,1926.56
6637,824,2025-11-23,1444.05
6638,406,2024-11-04,389.45
6639,649,2024-11-17,1179.42
6640,268,2025-12-23,1910.11
6641,997,2025-04-30,800.79
6642,1087,2026-01-27,1842.26
6643,73,2025-06-30,1695.33
6644,134,2025-06-26,228.09
6645,18,2024-09-03,2301.63
6646,109,2025-01-07,838.8
6647,185,2025-06-08,793.54
6648,731,2025-07-04,519.47
6649,309,2025-08-06,2395.52
6650,630,2024-06-03,2104.09
6651,744,2026-03-19,1563.73
6652,647,2024-07-03,1464.87
6653,915,2025-10-06,1195.59
6654,359,2025-08-17,735.01
6655,208,2024-05-12,2008.8
6656,328,2024-10-28,2253.53
6657,312,2026-01-27,420.69
6658,243,2026-02-19,1337.78
6659,840,2026-02-08,408.33
6660,1132,2025-11-06,1577.28
6661,576,2025-01-24,1729.56
6662,511,2025-06-13,2440.67
6663,301,2025-07-01,2274.32
6664,199,2025-10-16,1892.85
6665,278,2025-01-27,2202.38
6666,969,2026-03-13,957.73
6667,350,2025-10-18,1921.34
6668,743,2025-08-29,2328.39
6669,1198,2026-01-27,1436.2
6670,917,2025-11-10,2236.56
6671,1008,2026-02-04,2367.31
6672,1161,2024-10-31,869.41
6673,696,2024-10-07,2469.72
6674,758,2024-09-20,186.19
6675,277,2026-04-05,1565.72
6676,807,2025-07-26,2293.16
6677,228,2025-09-09,2482.35
6678,404,2024-12-21,2404.51
6679,657,2024-10-08,741.49
6680,171,2024-06-18,896.46
6681,1014,2026-01-16,54.65
6682,856,2025-08-26,2479.38
6683,748,2025-12-03,2130.36
6684,394,2024-06-24,1290.86
6685,1066,2025-01-10,2262.14
6686,49,2024-07-29,1231.68
6687,342,2024-06-22,144.25
6688,490,2024-04-24,1755.78
6689,539,2024-08-27,1130.59
6690,887,2024-10-13,853.73
6691,559,2024-08-26,1878.74
6692,939,2024-11-22,1653.64
6693,682,2025-07-20,1384.92
6694,268,2026-01-31,2182.02
6695,22,2025-09-05,1840.58
6696,40,2025-04-05,767.24
6697,409,2025-10-16,2262.77
6698,779,2024-06-14,980.17
6699,554,2025-06-07,1746.69
6700,688,2024-07-06,926.48
6701,1050,2026-04-05,2136.26
6702,870,2024-06-30,1026.88
6703,701,2024-10-20,343.87
6704,710,2025-04-16,1802.01
6705,1132,2024-08-22,494.37
6706,577,2024-09-24,677.68
6707,922,2025-09-21,2298.16
6708,174,2025-05-27,2016.61
6709,653,2024-10-20,2155.78
6710,233,2026-01-22,72.17
6711,264,2024-05-25,2018.47
6712,220,2024-05-03,618.76
6713,363,2025-10-22,942.87
6714,316,2024-08-13,1436.19
6715,486,2024-07-04,1950.51
6716,155,2025-10-18,38.97
6717,28,2025-01-26,1845.21
6718,699,2025-07-20,2177.35
6719,145,2026-01-04,403.27
6720,944,2025-01-30,1583.04
6721,678,2026-01-10,1968.54
6722,217,2025-01-31,1537.22
6723,116,2024-09-28,1764.81
6724,409,2025-05-27,2296.24
6725,167,2025-10-11,476.15
6726,188,2024-04-28,24.55
6727,478,2024-08-14,537.39
6728,163,2024-07-30,976.45
6729,1085,2025-05-09,493.71
6730,405,2024-11-13,1774.97
6731,1015,2024-11-26,1519.56
6732,382,2026-01-05,1180.99
6733,126,2025-04-13,1114.65
6734,1040,2026-02-20,30.69
6735,361,2024-04-13,2435.86
6736,540,2025-09-09,372.57
6737,1111,2026-03-19,1444.95
6738,388,2026-01-31,1754.42
6739,156,2025-10-22,482.67
6740,659,2025-07-22,1894.37
6741,467,2025-09-29,418.62
6742,608,2025-04-19,1509.86
6743,1038,2024-04-18,1606.88
6744,447,2024-09-24,1074.91
6745,707,2025-08-30,1842.58
6746,1087,2025-12-29,32.35
6747,516,2026-01-30,714.4
6748,331,2024-05-19,175.66
6749,129,2026-01-31,1242.4
6750,124,2025-11-11,1555.32
6751,881,2025-12-22,213.68
6752,914,2025-09-04,44.82
6753,181,2026-03-12,806.22
6754,741,2024-05-18,1749.72
6755,135,2026-03-07,1429.46
6756,654,2025-08-09,1135.21
6757,984,2024-12-24,935.55
6758,615,2025-08-08,1912.08
6759,642,2024-09-17,1371.6
6760,390,2025-10-10,581.86
6761,350,2025-03-06,121.11
6762,723,2024-09-16,1033.19
6763,946,2025-08-17,821.05
6764,826,2024-05-13,1167.11
6765,952,2025-06-01,1138.66
6766,291,2024-09-06,1848.58
6767,790,2024-09-04,1057.7
6768,51,2024-05-18,2185.3
6769,649,2025-01-16,962.92
6770,306,2026-03-20,1007.55
6771,29,2024-06-28,1094.44
6772,354,2025-08-18,390.33
6773,377,2024-08-27,554.23
6774,34,2024-12-09,987.36
6775,307,2025-09-13,688.16
6776,406,2025-10-19,68.88
6777,804,2025-06-15,408.42
6778,1126,2024-11-02,705.01
6779,390,2025-08-31,1224.04
6780,1023,2024-07-08,1090.65
6781,328,2024-07-29,1226.05
6782,123,2025-07-08,893.12
6783,218,2024-06-22,181.26
6784,663,2025-03-09,1769.47
6785,593,2025-04-05,366.57
6786,1063,2025-07-25,2359.19
6787,444,2025-06-30,1049.62
6788,27,2026-03-11,2392.79
6789,325,2024-12-13,856.37
6790,637,2024-06-02,1714.88
6791,879,2024-04-26,1534.89
6792,266,2024-04-09,1331.15
6793,699,2025-08-13,1816.02
6794,263,2024-09-09,933.38
6795,970,2025-08-26,171.87
6796,916,2024-09-25,934.47
6797,505,2026-04-02,535.5
6798,669,2025-06-10,1725.38
6799,641,2024-09-26,1590.17
6800,976,2024-12-23,1970.21
6801,1137,2024-12-21,861.78
6802,679,2024-12-20,1750.35
6803,261,2024-12-09,2414.2
6804,1173,2024-06-22,2428.27
6805,469,2025-06-13,1774.64
6806,486,2025-08-01,2036.1
6807,511,2024-09-10,1229.14
6808,963,2024-12-23,2228.03
6809,642,2026-02-19,1284.74
6810,196,2026-02-18,969.6
6811,304,2024-12-31,1564.66
6812,167,2025-05-01,1330.15
6813,948,2024-07-22,1512.46
6814,545,2025-09-15,181.31
6815,798,2024-12-28,1946.92
6816,566,2026-02-17,1784.09
6817,746,2025-09-11,2121.72
6818,121,2025-11-30,1192.26
6819,458,2024-12-09,1588.18
6820,671,2025-09-29,900.08
6821,989,2025-01-29,1411.27
6822,559,2025-04-09,2392.32
6823,993,2025-05-22,2463.43
6824,1099,2026-02-09,512.14
6825,386,2026-01-16,2394.95
6826,247,2024-07-20,749.61
6827,125,2025-09-19,1842.7
6828,400,2024-11-22,1315.9
6829,1033,2024-04-23,716.9
6830,771,2024-06-14,1066.13
6831,23,2024-12-18,755.97
