order_item_id,order_id,product_id,quantity,item_price
24891,7175,8,1,911.77
24892,7175,32,3,703.58
24893,7175,14,2,99.17
24894,7175,27,4,324.95
24895,7176,6,1,242.61
24896,7177,54,4,1115.05
24897,7177,50,1,879.63
24898,7178,27,1,324.95
24899,7178,20,3,447.37
24900,7178,72,3,337.86
24901,7178,61,3,1086.98
24902,7179,8,3,911.77
24903,7179,51,1,920.17
24904,7179,74,3,784.31
24905,7179,44,2,361.64
24906,7180,24,1,827.35
24907,7180,61,1,1086.98
24908,7180,41,1,194.0
24909,7181,14,3,99.17
24910,7181,44,3,361.64
24911,7181,26,2,987.05
24912,7181,51,1,920.17
24913,7182,22,2,763.8
24914,7182,29,1,788.25
24915,7182,2,1,171.75
24916,7182,4,3,509.2
24917,7183,45,3,451.83
24918,7183,22,1,763.8
24919,7183,6,4,242.61
24920,7183,68,2,69.73
24921,7183,21,1,324.04
24922,7183,26,1,987.05
24923,7184,76,4,490.66
24924,7184,52,4,572.96
24925,7184,26,4,987.05
24926,7185,33,1,267.09
24927,7185,34,1,594.75
24928,7185,36,4,509.48
24929,7185,9,1,510.02
24930,7185,20,4,447.37
24931,7186,19,4,337.18
24932,7186,15,3,744.13
24933,7187,53,2,635.57
24934,7187,1,2,891.15
24935,7188,1,2,891.15
24936,7189,74,2,784.31
24937,7189,3,3,890.1
24938,7189,21,3,324.04
24939,7189,15,2,744.13
24940,7189,43,2,915.54
24941,7189,40,1,411.51
24942,7190,19,1,337.18
24943,7191,43,4,915.54
24944,7192,11,2,115.83
24945,7193,34,2,594.75
24946,7193,36,3,509.48
24947,7193,20,4,447.37
24948,7193,26,4,987.05
24949,7193,51,2,920.17
24950,7193,1,2,891.15
24951,7194,22,2,763.8
24952,7194,77,2,1038.26
24953,7194,16,1,234.78
24954,7194,58,3,30.14
24955,7194,14,3,99.17
24956,7194,80,3,510.49
24957,7195,80,2,510.49
24958,7196,30,4,553.33
24959,7196,49,1,74.22
24960,7196,66,3,117.72
24961,7197,8,3,911.77
24962,7197,28,4,1052.26
24963,7197,4,2,509.2
24964,7197,51,1,920.17
24965,7197,53,1,635.57
24966,7198,78,3,457.87
24967,7198,5,4,266.27
24968,7198,32,4,703.58
24969,7198,66,4,117.72
24970,7198,62,1,619.42
24971,7198,41,2,194.0
24972,7199,24,2,827.35
24973,7199,72,2,337.86
24974,7199,17,3,795.21
24975,7200,31,4,299.72
24976,7200,3,1,890.1
24977,7200,33,3,267.09
24978,7201,63,1,585.07
24979,7201,18,3,1027.1
24980,7202,25,3,392.52
24981,7203,13,1,877.03
24982,7203,38,4,305.44
24983,7203,73,1,534.54
24984,7204,12,3,1017.76
24985,7204,11,4,115.83
24986,7204,20,1,447.37
24987,7204,68,4,69.73
24988,7204,33,2,267.09
24989,7204,19,2,337.18
24990,7205,52,4,572.96
24991,7205,69,2,486.13
24992,7206,12,4,1017.76
24993,7206,25,2,392.52
24994,7206,60,4,759.17
24995,7207,77,3,1038.26
24996,7207,1,1,891.15
24997,7207,46,3,1144.43
24998,7207,47,2,392.37
24999,7208,2,2,171.75
25000,7209,40,3,411.51
25001,7209,53,2,635.57
25002,7209,77,1,1038.26
25003,7210,37,1,461.04
25004,7210,77,4,1038.26
25005,7210,65,4,942.62
25006,7210,23,1,557.4
25007,7211,60,1,759.17
25008,7211,66,1,117.72
25009,7212,23,1,557.4
25010,7212,19,4,337.18
25011,7212,52,2,572.96
25012,7212,73,3,534.54
25013,7212,46,3,1144.43
25014,7212,12,2,1017.76
25015,7213,48,2,1115.27
25016,7214,26,1,987.05
25017,7215,44,4,361.64
25018,7215,63,3,585.07
25019,7215,14,2,99.17
25020,7215,19,2,337.18
25021,7216,37,2,461.04
25022,7216,65,4,942.62
25023,7216,3,1,890.1
25024,7216,72,3,337.86
25025,7216,78,3,457.87
25026,7216,10,4,262.3
25027,7217,17,2,795.21
25028,7217,16,3,234.78
25029,7217,36,3,509.48
25030,7218,69,1,486.13
25031,7218,24,3,827.35
25032,7218,59,3,268.16
25033,7218,13,4,877.03
25034,7218,72,4,337.86
25035,7218,76,2,490.66
25036,7219,73,2,534.54
25037,7219,55,3,377.5
25038,7220,39,1,866.26
25039,7220,61,4,1086.98
25040,7220,3,4,890.1
25041,7220,62,3,619.42
25042,7220,20,1,447.37
25043,7221,29,3,788.25
25044,7221,6,2,242.61
25045,7221,34,1,594.75
25046,7222,79,3,1112.19
25047,7222,60,1,759.17
25048,7222,39,4,866.26
25049,7222,8,1,911.77
25050,7222,51,1,920.17
25051,7222,32,4,703.58
25052,7223,8,2,911.77
25053,7223,60,4,759.17
25054,7223,32,2,703.58
25055,7224,15,1,744.13
25056,7224,4,2,509.2
25057,7224,75,2,1112.01
25058,7225,67,4,511.18
25059,7226,66,1,117.72
25060,7226,31,3,299.72
25061,7226,75,4,1112.01
25062,7226,68,2,69.73
25063,7226,42,4,1051.64
25064,7226,74,4,784.31
25065,7227,50,1,879.63
25066,7227,30,1,553.33
25067,7227,75,1,1112.01
25068,7227,9,1,510.02
25069,7227,71,4,541.09
25070,7227,74,2,784.31
25071,7228,21,3,324.04
25072,7228,13,1,877.03
25073,7228,67,4,511.18
25074,7228,76,2,490.66
25075,7228,46,3,1144.43
25076,7228,16,4,234.78
25077,7229,58,1,30.14
25078,7230,63,1,585.07
25079,7230,41,4,194.0
25080,7230,38,3,305.44
25081,7230,47,4,392.37
25082,7231,55,4,377.5
25083,7231,71,1,541.09
25084,7231,4,1,509.2
25085,7231,38,1,305.44
25086,7231,63,2,585.07
25087,7232,69,4,486.13
25088,7232,47,1,392.37
25089,7232,74,1,784.31
25090,7232,57,2,301.25
25091,7232,70,2,302.14
25092,7233,16,4,234.78
25093,7234,42,3,1051.64
25094,7235,49,3,74.22
25095,7235,76,4,490.66
25096,7235,50,4,879.63
25097,7235,14,2,99.17
25098,7236,75,1,1112.01
25099,7236,18,2,1027.1
25100,7236,51,2,920.17
25101,7236,77,3,1038.26
25102,7236,35,2,187.65
25103,7237,46,3,1144.43
25104,7237,36,3,509.48
25105,7237,8,2,911.77
25106,7237,4,1,509.2
25107,7237,45,3,451.83
25108,7238,14,2,99.17
25109,7238,37,1,461.04
25110,7239,54,1,1115.05
25111,7239,53,2,635.57
25112,7239,45,4,451.83
25113,7239,15,3,744.13
25114,7239,72,1,337.86
25115,7239,33,2,267.09
25116,7240,70,2,302.14
25117,7240,12,2,1017.76
25118,7240,56,2,1080.04
25119,7240,65,4,942.62
25120,7240,63,2,585.07
25121,7241,3,1,890.1
25122,7242,70,3,302.14
25123,7242,44,4,361.64
25124,7243,73,3,534.54
25125,7243,16,3,234.78
25126,7244,42,2,1051.64
25127,7245,76,2,490.66
25128,7246,19,1,337.18
25129,7246,28,4,1052.26
25130,7246,4,2,509.2
25131,7246,69,4,486.13
25132,7247,62,4,619.42
25133,7248,17,3,795.21
25134,7249,7,3,541.8
25135,7249,40,1,411.51
25136,7250,51,1,920.17
25137,7250,70,4,302.14
25138,7250,18,2,1027.1
25139,7251,77,3,1038.26
25140,7251,73,1,534.54
25141,7251,80,1,510.49
25142,7251,38,2,305.44
25143,7252,55,4,377.5
25144,7252,24,4,827.35
25145,7252,74,3,784.31
25146,7252,30,1,553.33
25147,7253,54,2,1115.05
25148,7253,48,2,1115.27
25149,7253,53,3,635.57
25150,7253,5,4,266.27
25151,7253,4,1,509.2
25152,7254,39,2,866.26
25153,7254,76,3,490.66
25154,7255,48,1,1115.27
25155,7255,28,4,1052.26
25156,7255,35,4,187.65
25157,7255,16,4,234.78
25158,7255,61,4,1086.98
25159,7255,50,2,879.63
25160,7256,71,3,541.09
25161,7256,79,2,1112.19
25162,7256,16,1,234.78
25163,7256,77,3,1038.26
25164,7257,32,4,703.58
25165,7257,37,3,461.04
25166,7257,63,1,585.07
25167,7257,57,3,301.25
25168,7258,55,3,377.5
25169,7258,26,3,987.05
25170,7258,28,1,1052.26
25171,7259,5,2,266.27
25172,7259,12,1,1017.76
25173,7259,23,3,557.4
25174,7259,71,2,541.09
25175,7259,4,3,509.2
25176,7260,7,3,541.8
25177,7260,57,1,301.25
25178,7261,43,3,915.54
25179,7262,59,3,268.16
25180,7262,22,2,763.8
25181,7262,8,2,911.77
25182,7262,45,4,451.83
25183,7262,50,1,879.63
25184,7263,18,3,1027.1
25185,7263,54,1,1115.05
25186,7263,71,1,541.09
25187,7263,3,4,890.1
25188,7263,60,4,759.17
25189,7264,66,2,117.72
25190,7265,67,1,511.18
25191,7265,68,4,69.73
25192,7266,59,4,268.16
25193,7266,31,1,299.72
25194,7266,26,4,987.05
25195,7266,68,2,69.73
25196,7266,17,2,795.21
25197,7267,24,1,827.35
25198,7267,72,3,337.86
25199,7267,69,1,486.13
25200,7268,56,2,1080.04
25201,7268,77,4,1038.26
25202,7269,4,1,509.2
25203,7270,27,4,324.95
25204,7270,75,4,1112.01
25205,7271,35,2,187.65
25206,7272,27,3,324.95
25207,7273,48,2,1115.27
25208,7273,9,2,510.02
25209,7273,53,2,635.57
25210,7274,79,4,1112.19
25211,7274,57,3,301.25
25212,7274,15,3,744.13
25213,7274,6,1,242.61
25214,7274,48,1,1115.27
25215,7275,69,1,486.13
25216,7276,72,1,337.86
25217,7276,12,1,1017.76
25218,7276,53,2,635.57
25219,7276,56,1,1080.04
25220,7276,2,3,171.75
25221,7277,13,3,877.03
25222,7277,35,1,187.65
25223,7277,31,1,299.72
25224,7277,71,1,541.09
25225,7278,37,2,461.04
25226,7278,4,3,509.2
25227,7278,26,4,987.05
25228,7279,8,2,911.77
25229,7279,59,1,268.16
25230,7279,6,4,242.61
25231,7279,43,2,915.54
25232,7279,41,4,194.0
25233,7280,11,4,115.83
25234,7280,71,2,541.09
25235,7280,54,1,1115.05
25236,7280,75,1,1112.01
25237,7281,64,1,1122.94
25238,7281,55,3,377.5
25239,7281,23,2,557.4
25240,7281,52,4,572.96
25241,7282,40,4,411.51
25242,7282,48,2,1115.27
25243,7282,32,4,703.58
25244,7282,61,1,1086.98
25245,7282,79,4,1112.19
25246,7282,52,2,572.96
25247,7283,3,3,890.1
25248,7283,40,2,411.51
25249,7283,16,1,234.78
25250,7283,58,2,30.14
25251,7283,79,2,1112.19
25252,7284,7,4,541.8
25253,7284,4,4,509.2
25254,7284,28,4,1052.26
25255,7285,5,2,266.27
25256,7286,41,3,194.0
25257,7286,42,4,1051.64
25258,7286,8,1,911.77
25259,7286,27,1,324.95
25260,7286,72,4,337.86
25261,7287,80,2,510.49
25262,7287,64,4,1122.94
25263,7287,25,4,392.52
25264,7287,10,2,262.3
25265,7287,60,2,759.17
25266,7288,11,4,115.83
25267,7288,8,3,911.77
25268,7288,16,1,234.78
25269,7288,4,2,509.2
25270,7288,38,1,305.44
25271,7288,46,1,1144.43
25272,7289,2,2,171.75
25273,7289,64,1,1122.94
25274,7290,10,1,262.3
25275,7290,49,1,74.22
25276,7290,26,1,987.05
25277,7290,37,3,461.04
25278,7290,65,1,942.62
25279,7291,60,3,759.17
25280,7291,22,4,763.8
25281,7292,23,3,557.4
25282,7292,56,3,1080.04
25283,7292,11,2,115.83
25284,7292,78,4,457.87
25285,7293,21,4,324.04
25286,7294,45,3,451.83
25287,7294,72,2,337.86
25288,7295,25,2,392.52
25289,7295,39,2,866.26
25290,7295,68,1,69.73
25291,7296,43,4,915.54
25292,7296,58,2,30.14
25293,7296,49,2,74.22
25294,7296,22,1,763.8
25295,7296,28,4,1052.26
25296,7297,14,3,99.17
25297,7297,32,3,703.58
25298,7297,44,2,361.64
25299,7297,1,3,891.15
25300,7297,19,4,337.18
25301,7297,40,4,411.51
25302,7298,7,3,541.8
25303,7298,68,4,69.73
25304,7298,69,2,486.13
25305,7298,6,2,242.61
25306,7298,51,1,920.17
25307,7298,27,3,324.95
25308,7299,12,2,1017.76
25309,7299,31,2,299.72
25310,7299,60,1,759.17
25311,7300,57,4,301.25
25312,7300,11,3,115.83
25313,7301,15,3,744.13
25314,7301,52,1,572.96
25315,7302,53,3,635.57
25316,7303,10,4,262.3
25317,7304,22,1,763.8
25318,7305,9,3,510.02
25319,7305,22,4,763.8
25320,7305,19,2,337.18
25321,7305,14,2,99.17
25322,7305,18,4,1027.1
25323,7305,46,3,1144.43
25324,7306,37,1,461.04
25325,7306,65,2,942.62
25326,7306,74,2,784.31
25327,7306,30,3,553.33
25328,7306,53,1,635.57
25329,7307,14,1,99.17
25330,7307,28,2,1052.26
25331,7307,48,4,1115.27
25332,7307,60,3,759.17
25333,7307,72,2,337.86
25334,7308,39,1,866.26
25335,7309,61,3,1086.98
25336,7309,3,2,890.1
25337,7309,73,1,534.54
25338,7310,35,4,187.65
25339,7311,44,2,361.64
25340,7312,16,3,234.78
25341,7312,15,4,744.13
25342,7312,4,4,509.2
25343,7312,39,1,866.26
25344,7313,37,3,461.04
25345,7313,74,1,784.31
25346,7313,35,1,187.65
25347,7313,26,2,987.05
25348,7313,38,4,305.44
25349,7313,2,1,171.75
25350,7314,40,3,411.51
25351,7314,48,2,1115.27
25352,7314,59,2,268.16
25353,7314,41,3,194.0
25354,7314,33,3,267.09
25355,7315,78,3,457.87
25356,7315,60,1,759.17
25357,7315,17,3,795.21
25358,7315,75,3,1112.01
25359,7315,41,2,194.0
25360,7316,9,4,510.02
25361,7316,13,1,877.03
25362,7316,1,3,891.15
25363,7317,2,2,171.75
25364,7317,79,2,1112.19
25365,7317,73,2,534.54
25366,7318,53,4,635.57
25367,7318,52,2,572.96
25368,7318,22,3,763.8
25369,7319,38,3,305.44
25370,7319,71,4,541.09
25371,7319,29,2,788.25
25372,7319,46,4,1144.43
25373,7319,36,2,509.48
25374,7319,48,3,1115.27
25375,7320,48,2,1115.27
25376,7320,43,1,915.54
25377,7320,2,4,171.75
25378,7320,7,2,541.8
25379,7320,20,4,447.37
25380,7321,59,1,268.16
25381,7321,69,2,486.13
25382,7321,21,3,324.04
25383,7321,70,1,302.14
25384,7321,51,3,920.17
25385,7321,49,1,74.22
25386,7322,17,2,795.21
25387,7322,7,3,541.8
25388,7322,73,1,534.54
25389,7322,40,1,411.51
25390,7323,30,1,553.33
25391,7323,3,2,890.1
25392,7324,15,1,744.13
25393,7325,18,2,1027.1
25394,7325,50,2,879.63
25395,7326,69,4,486.13
25396,7326,71,4,541.09
25397,7326,53,4,635.57
25398,7326,66,4,117.72
25399,7326,39,4,866.26
25400,7327,36,1,509.48
25401,7327,66,3,117.72
25402,7328,31,1,299.72
25403,7328,74,3,784.31
25404,7328,12,2,1017.76
25405,7328,24,4,827.35
25406,7328,22,1,763.8
25407,7328,11,3,115.83
25408,7329,74,4,784.31
25409,7329,8,3,911.77
25410,7329,35,3,187.65
25411,7329,31,3,299.72
25412,7330,49,1,74.22
25413,7330,79,1,1112.19
25414,7330,34,4,594.75
25415,7330,39,4,866.26
25416,7330,18,1,1027.1
25417,7330,9,1,510.02
25418,7331,27,2,324.95
25419,7331,5,4,266.27
25420,7331,30,1,553.33
25421,7332,13,1,877.03
25422,7332,72,1,337.86
25423,7332,60,3,759.17
25424,7333,40,3,411.51
25425,7334,34,2,594.75
25426,7334,52,2,572.96
25427,7334,30,3,553.33
25428,7334,69,1,486.13
25429,7335,40,3,411.51
25430,7336,79,2,1112.19
25431,7336,63,3,585.07
25432,7336,74,1,784.31
25433,7336,6,3,242.61
25434,7336,44,3,361.64
25435,7336,64,1,1122.94
25436,7337,32,2,703.58
25437,7337,14,4,99.17
25438,7337,66,3,117.72
25439,7337,78,1,457.87
25440,7338,53,2,635.57
25441,7339,43,2,915.54
25442,7340,4,3,509.2
25443,7340,2,1,171.75
25444,7340,42,4,1051.64
25445,7340,54,1,1115.05
25446,7340,62,2,619.42
25447,7341,30,3,553.33
25448,7341,5,1,266.27
25449,7341,31,2,299.72
25450,7341,76,1,490.66
25451,7341,78,1,457.87
25452,7341,62,2,619.42
25453,7342,59,1,268.16
25454,7343,75,1,1112.01
25455,7343,37,1,461.04
25456,7343,76,2,490.66
25457,7343,42,3,1051.64
25458,7343,60,1,759.17
25459,7344,24,1,827.35
25460,7345,16,3,234.78
25461,7345,50,2,879.63
25462,7345,73,4,534.54
25463,7345,13,1,877.03
25464,7346,54,4,1115.05
25465,7347,60,4,759.17
25466,7348,49,1,74.22
25467,7348,62,2,619.42
25468,7348,1,4,891.15
25469,7348,24,1,827.35
25470,7348,42,4,1051.64
25471,7349,32,3,703.58
25472,7349,21,4,324.04
25473,7349,51,1,920.17
25474,7349,69,1,486.13
25475,7350,17,3,795.21
25476,7350,65,1,942.62
25477,7350,76,4,490.66
25478,7351,71,3,541.09
25479,7351,55,2,377.5
25480,7351,30,3,553.33
25481,7351,10,4,262.3
25482,7351,65,4,942.62
25483,7351,46,4,1144.43
25484,7352,63,1,585.07
25485,7352,70,1,302.14
25486,7352,57,4,301.25
25487,7352,1,4,891.15
25488,7352,42,1,1051.64
25489,7352,39,1,866.26
25490,7353,27,3,324.95
25491,7353,37,2,461.04
25492,7353,3,3,890.1
25493,7354,55,4,377.5
25494,7354,78,4,457.87
25495,7355,58,1,30.14
25496,7355,53,1,635.57
25497,7355,67,4,511.18
25498,7355,55,2,377.5
25499,7355,79,1,1112.19
25500,7356,2,4,171.75
25501,7356,34,4,594.75
25502,7356,15,3,744.13
25503,7356,32,1,703.58
25504,7357,73,2,534.54
25505,7357,62,2,619.42
25506,7357,6,3,242.61
25507,7358,1,2,891.15
25508,7359,13,1,877.03
25509,7360,46,1,1144.43
25510,7360,63,1,585.07
25511,7360,62,2,619.42
25512,7361,61,3,1086.98
25513,7362,3,4,890.1
25514,7362,65,1,942.62
25515,7362,24,3,827.35
25516,7362,33,2,267.09
25517,7362,45,2,451.83
25518,7363,16,2,234.78
25519,7364,20,2,447.37
25520,7365,73,3,534.54
25521,7365,32,3,703.58
25522,7366,32,3,703.58
25523,7367,11,3,115.83
25524,7367,30,3,553.33
25525,7367,26,4,987.05
25526,7367,72,2,337.86
25527,7368,60,3,759.17
25528,7368,71,4,541.09
25529,7368,10,2,262.3
25530,7368,17,3,795.21
25531,7368,15,1,744.13
25532,7368,50,3,879.63
25533,7369,37,1,461.04
25534,7369,73,4,534.54
25535,7369,49,4,74.22
25536,7369,7,4,541.8
25537,7369,50,3,879.63
25538,7369,56,4,1080.04
25539,7370,19,3,337.18
25540,7371,38,2,305.44
25541,7371,52,3,572.96
25542,7372,42,1,1051.64
25543,7372,38,3,305.44
25544,7372,76,4,490.66
25545,7372,59,1,268.16
25546,7372,44,1,361.64
25547,7373,66,4,117.72
25548,7373,30,4,553.33
25549,7373,19,2,337.18
25550,7374,7,1,541.8
25551,7374,56,4,1080.04
25552,7374,30,2,553.33
25553,7374,8,1,911.77
25554,7375,6,2,242.61
25555,7375,79,2,1112.19
25556,7375,44,2,361.64
25557,7375,23,3,557.4
25558,7375,64,4,1122.94
25559,7375,71,2,541.09
25560,7376,41,4,194.0
25561,7376,15,1,744.13
25562,7376,10,1,262.3
25563,7377,45,2,451.83
25564,7377,12,2,1017.76
25565,7377,41,2,194.0
25566,7377,13,2,877.03
25567,7378,20,3,447.37
25568,7378,79,2,1112.19
25569,7378,26,3,987.05
25570,7378,49,4,74.22
25571,7379,43,2,915.54
25572,7380,39,2,866.26
25573,7381,19,1,337.18
25574,7381,49,2,74.22
25575,7381,60,3,759.17
25576,7382,46,4,1144.43
25577,7383,37,4,461.04
25578,7383,5,1,266.27
25579,7383,79,2,1112.19
25580,7383,39,1,866.26
25581,7383,66,4,117.72
25582,7384,1,3,891.15
25583,7384,64,3,1122.94
25584,7384,51,3,920.17
25585,7384,54,1,1115.05
25586,7384,13,4,877.03
25587,7385,67,4,511.18
25588,7386,4,1,509.2
25589,7387,53,1,635.57
25590,7387,41,2,194.0
25591,7388,2,4,171.75
25592,7388,9,2,510.02
25593,7389,58,1,30.14
25594,7389,51,2,920.17
25595,7389,78,4,457.87
25596,7390,58,3,30.14
25597,7390,24,4,827.35
25598,7390,43,3,915.54
25599,7391,13,2,877.03
25600,7391,22,3,763.8
25601,7392,42,1,1051.64
25602,7392,33,3,267.09
25603,7393,5,3,266.27
25604,7393,13,2,877.03
25605,7394,60,2,759.17
25606,7394,30,3,553.33
25607,7394,52,1,572.96
25608,7394,25,3,392.52
25609,7395,12,3,1017.76
25610,7395,6,2,242.61
25611,7396,70,1,302.14
25612,7397,42,1,1051.64
25613,7397,29,1,788.25
25614,7397,12,2,1017.76
25615,7398,79,4,1112.19
25616,7398,6,3,242.61
25617,7398,38,3,305.44
25618,7399,62,2,619.42
25619,7399,56,3,1080.04
25620,7399,77,3,1038.26
25621,7399,12,1,1017.76
25622,7399,60,3,759.17
25623,7399,14,4,99.17
25624,7400,14,4,99.17
25625,7400,61,1,1086.98
25626,7400,20,2,447.37
25627,7400,66,4,117.72
25628,7400,39,1,866.26
25629,7401,77,1,1038.26
25630,7401,20,4,447.37
25631,7401,63,2,585.07
25632,7401,22,2,763.8
25633,7401,39,2,866.26
25634,7402,8,3,911.77
25635,7402,55,3,377.5
25636,7403,80,3,510.49
25637,7403,58,2,30.14
25638,7403,51,2,920.17
25639,7403,9,1,510.02
25640,7403,31,2,299.72
25641,7403,46,2,1144.43
25642,7404,80,4,510.49
25643,7404,56,1,1080.04
25644,7404,13,1,877.03
25645,7404,63,1,585.07
25646,7405,69,3,486.13
25647,7405,6,3,242.61
25648,7406,9,2,510.02
25649,7406,58,2,30.14
25650,7406,24,1,827.35
25651,7406,76,1,490.66
25652,7406,35,4,187.65
25653,7406,70,2,302.14
25654,7407,39,2,866.26
25655,7407,5,3,266.27
25656,7407,48,4,1115.27
25657,7408,3,3,890.1
25658,7408,50,4,879.63
25659,7408,4,3,509.2
25660,7409,18,1,1027.1
25661,7409,78,1,457.87
25662,7410,71,1,541.09
25663,7410,79,3,1112.19
25664,7410,44,4,361.64
25665,7410,2,2,171.75
25666,7410,74,4,784.31
25667,7411,1,4,891.15
25668,7411,56,2,1080.04
25669,7411,32,2,703.58
25670,7412,69,3,486.13
25671,7412,23,2,557.4
25672,7412,21,4,324.04
25673,7412,43,3,915.54
25674,7412,2,2,171.75
25675,7413,17,2,795.21
25676,7414,72,3,337.86
25677,7414,35,2,187.65
25678,7414,67,1,511.18
25679,7415,34,3,594.75
25680,7415,12,4,1017.76
25681,7415,68,2,69.73
25682,7415,35,1,187.65
25683,7415,38,3,305.44
25684,7416,40,4,411.51
25685,7416,44,4,361.64
25686,7417,58,1,30.14
25687,7417,25,2,392.52
25688,7418,79,2,1112.19
25689,7418,21,2,324.04
25690,7418,12,1,1017.76
25691,7418,14,4,99.17
25692,7418,66,3,117.72
25693,7418,5,2,266.27
25694,7419,44,2,361.64
25695,7419,59,2,268.16
25696,7419,23,1,557.4
25697,7419,78,4,457.87
25698,7419,6,3,242.61
25699,7420,41,3,194.0
25700,7421,59,4,268.16
25701,7421,31,1,299.72
25702,7421,25,1,392.52
25703,7421,57,4,301.25
25704,7422,57,4,301.25
25705,7422,60,4,759.17
25706,7423,43,4,915.54
25707,7423,78,1,457.87
25708,7423,63,3,585.07
25709,7423,31,4,299.72
25710,7423,20,1,447.37
25711,7423,38,3,305.44
25712,7424,18,1,1027.1
25713,7425,77,2,1038.26
25714,7426,2,2,171.75
25715,7426,48,4,1115.27
25716,7426,66,2,117.72
25717,7427,9,2,510.02
25718,7427,59,3,268.16
25719,7427,7,3,541.8
25720,7428,48,2,1115.27
25721,7428,19,3,337.18
25722,7428,49,3,74.22
25723,7428,59,2,268.16
25724,7428,33,2,267.09
25725,7428,56,2,1080.04
25726,7429,71,4,541.09
25727,7429,25,2,392.52
25728,7430,26,1,987.05
25729,7431,64,2,1122.94
25730,7431,27,2,324.95
25731,7432,39,3,866.26
25732,7433,37,2,461.04
25733,7433,2,3,171.75
25734,7433,4,3,509.2
25735,7433,35,3,187.65
25736,7433,46,4,1144.43
25737,7434,22,2,763.8
25738,7434,64,1,1122.94
25739,7435,20,2,447.37
25740,7435,62,2,619.42
25741,7435,23,3,557.4
25742,7435,36,4,509.48
25743,7436,22,3,763.8
25744,7436,3,3,890.1
25745,7436,34,2,594.75
25746,7436,69,4,486.13
25747,7437,19,3,337.18
25748,7437,71,3,541.09
25749,7437,20,3,447.37
25750,7437,44,2,361.64
25751,7438,64,4,1122.94
25752,7438,45,4,451.83
25753,7438,74,3,784.31
25754,7438,50,1,879.63
25755,7438,47,2,392.37
25756,7438,48,1,1115.27
25757,7439,65,4,942.62
25758,7440,7,4,541.8
25759,7441,29,1,788.25
25760,7441,43,4,915.54
25761,7442,28,3,1052.26
25762,7442,14,4,99.17
25763,7442,65,3,942.62
25764,7442,24,3,827.35
25765,7442,34,4,594.75
25766,7443,50,1,879.63
25767,7443,43,4,915.54
25768,7443,52,4,572.96
25769,7443,54,2,1115.05
25770,7443,2,3,171.75
25771,7443,24,3,827.35
25772,7444,31,1,299.72
25773,7445,53,3,635.57
25774,7445,15,3,744.13
25775,7445,19,4,337.18
25776,7445,59,3,268.16
25777,7445,29,3,788.25
25778,7446,72,3,337.86
25779,7447,39,3,866.26
25780,7447,22,2,763.8
25781,7447,56,4,1080.04
25782,7447,42,1,1051.64
25783,7447,36,3,509.48
25784,7447,75,4,1112.01
25785,7448,35,1,187.65
25786,7448,80,3,510.49
25787,7448,38,4,305.44
25788,7449,35,3,187.65
25789,7449,77,1,1038.26
25790,7449,16,2,234.78
25791,7450,21,3,324.04
25792,7450,77,1,1038.26
25793,7451,70,1,302.14
25794,7451,48,1,1115.27
25795,7451,72,4,337.86
25796,7451,77,3,1038.26
25797,7451,57,3,301.25
25798,7451,49,1,74.22
25799,7452,67,4,511.18
25800,7452,78,4,457.87
25801,7452,15,1,744.13
25802,7452,40,3,411.51
25803,7452,8,4,911.77
25804,7452,68,3,69.73
25805,7453,4,1,509.2
25806,7453,8,1,911.77
25807,7453,39,2,866.26
25808,7453,65,4,942.62
25809,7453,55,4,377.5
25810,7454,66,2,117.72
25811,7454,19,3,337.18
25812,7454,21,2,324.04
25813,7454,33,4,267.09
25814,7454,74,3,784.31
25815,7454,2,4,171.75
25816,7455,38,1,305.44
25817,7455,59,3,268.16
25818,7455,42,3,1051.64
25819,7455,22,1,763.8
25820,7455,65,3,942.62
25821,7456,24,4,827.35
25822,7456,39,2,866.26
25823,7456,79,3,1112.19
25824,7456,30,2,553.33
25825,7457,35,2,187.65
25826,7458,13,4,877.03
25827,7459,37,2,461.04
25828,7460,30,4,553.33
25829,7460,64,2,1122.94
25830,7460,48,3,1115.27
25831,7460,80,4,510.49
25832,7461,67,1,511.18
25833,7461,47,3,392.37
25834,7461,66,1,117.72
25835,7461,44,3,361.64
25836,7461,59,4,268.16
25837,7461,53,3,635.57
25838,7462,74,2,784.31
25839,7462,61,1,1086.98
25840,7462,47,1,392.37
25841,7462,26,3,987.05
25842,7462,80,1,510.49
25843,7463,36,4,509.48
25844,7463,65,3,942.62
25845,7463,33,2,267.09
25846,7464,11,1,115.83
25847,7464,69,3,486.13
25848,7464,75,2,1112.01
25849,7464,25,1,392.52
25850,7464,47,4,392.37
25851,7465,70,3,302.14
25852,7465,18,2,1027.1
25853,7465,1,4,891.15
25854,7465,41,1,194.0
25855,7466,36,1,509.48
25856,7466,17,1,795.21
25857,7467,30,4,553.33
25858,7467,65,2,942.62
25859,7467,37,4,461.04
25860,7467,79,3,1112.19
25861,7468,53,3,635.57
25862,7468,72,3,337.86
25863,7469,57,1,301.25
25864,7470,31,3,299.72
25865,7471,23,3,557.4
25866,7471,30,3,553.33
25867,7472,4,1,509.2
25868,7472,36,1,509.48
25869,7472,40,4,411.51
25870,7472,80,2,510.49
25871,7472,48,1,1115.27
25872,7472,64,1,1122.94
25873,7473,1,1,891.15
25874,7473,15,1,744.13
25875,7474,12,4,1017.76
25876,7474,19,1,337.18
25877,7474,47,3,392.37
